243 2951932 0 2951932
244 2984700 0 2984700
245 3001084 0 3001084
246 3017468 0 3017468
247 3050236 0 3050236
248 3066620 0 3066620
249 3083004 0 3083004
250 3099388 0 3099388
251 3148540 0 3148540
252 3197692 0 3197692
253 3230460 0 3230460
254 3263228 0 3263228
255 3312380 0 3312380
256 3345148 0 3345148
257 3394300 0 3394300
258 3443452 0 3443452
259 3705596 0 3705596
260 3738364 0 3738364
261 3754748 0 3754748
262 3787516 0 3787516
263 3803900 0 3803900
264 3836668 0 3836668
265 3853052 0 3853052
266 3885820 0 3885820
267 3918588 0 3918588
268 3937020 0 3937020
269 4068092 0 4068092
270 4068092 0 4068092
271 4068092 0 4068092
272 4068092 0 4068092
273 4068092 0 4068092
274 4068092 0 4068092
275 4068092 0 4068092
276 4068092 0 4068092
277 3955304 112788 4068092
278 3954828 113264 4068092
279 3951344 116748 4068092
280 3951344 116748 4068092
281 3951344 116748 4068092
282 3951344 116748 4068092
283 3951344 116748 4068092
284 3951344 116748 4068092
285 3951344 116748 4068092
286 3951344 116748 4068092
287 3951344 116748 4068092
288 3951344 116748 4068092
289 3951344 116748 4068092
290 3934984 133108 4068092
291 3934984 133108 4068092
292 3934984 133108 4068092
293 3934984 133108 4068092
294 3934984 133108 4068092
295 4068092 0 4068092
296 4068092 0 4068092
297 4068092 0 4068092
298 4068092 0 4068092
299 4068092 0 4068092
300 4068092 0 4068092
301 4068092 0 4068092
302 4068092 0 4068092
303 4068092 0 4068092
304 4068092 0 4068092
305 3928520 139572 4068092
306 3928520 139572 4068092
307 3928520 139572 4068092
308 3928520 139572 4068092
309 3928520 139572 4068092
310 3929420 138672 4068092
311 3928768 139324 4068092
312 3927208 140884 4068092
313 3924376 143716 4068092
314 3921516 146576 4068092
315 3918744 149348 4068092
316 4068092 0 4068092
317 4068092 0 4068092
318 4068092 0 4068092
319 4068092 0 4068092
320 4068092 0 4068092
321 4068092 0 4068092
322 4068092 0 4068092
323 4068080 12 4068092
324 3945948 122144 4068092
325 3944400 123692 4068092
326 3940116 127976 4068092
327 3936868 131224 4068092
328 3932680 135412 4068092
329 3929296 138796 4068092
330 3924664 143428 4068092
331 3921184 146908 4068092
332 3917028 151064 4068092
333 3913976 154116 4068092
334 3909444 158648 4068092
335 3906160 161932 4068092
336 3900168 167924 4068092
337 3895568 172524 4068092
338 4068092 0 4068092
339 4068092 0 4068092
340 4068092 0 4068092
341 4068092 0 4068092
342 4068092 0 4068092
343 4068092 0 4068092
344 4068092 0 4068092
345 4068092 0 4068092
346 3917160 150932 4068092
347 3913176 154916 4068092
348 3909848 158244 4068092
349 3904684 163408 4068092
350 3899228 168864 4068092
351 3891252 176840 4068092
352 3883456 184636 4068092
353 3874476 193616 4068092
354 3873528 194564 4068092
355 3869560 198532 4068092
356 3867328 200764 4068092
357 3863532 204560 4068092
358 3861072 207020 4068092
359 4068092 0 4068092
360 4068092 0 4068092
361 4068092 0 4068092
362 4068092 0 4068092
363 4068092 0 4068092
364 4068092 0 4068092
365 4068092 0 4068092
366 4068092 0 4068092
367 3871100 196992 4068092
368 3868392 199700 4068092
369 3865008 203084 4068092
370 3861424 206668 4068092
371 3858524 209568 4068092
372 3854820 213272 4068092
373 3851104 216988 4068092
374 3844048 224044 4068092
375 4068092 0 4068092
376 4068092 0 4068092
377 4068092 0 4068092
378 4068092 0 4068092
379 4068092 0 4068092
380 4068092 0 4068092
381 4068092 0 4068092
382 4068092 0 4068092
383 3575680 492412 4068092
384 3573792 494300 4068092
385 3655012 414740 4069752
386 3741764 327988 4069752
387 3765208 304544 4069752
388 3789320 280432 4069752
389 3813772 255980 4069752
390 3838816 230936 4069752
391 3864516 205236 4069752
392 3891004 178748 4069752
393 3916132 153620 4069752
394 3943848 125904 4069752
395 3945912 123840 4069752
396 3974252 95500 4069752
397 3974768 94984 4069752
398 3974768 94984 4069752
399 3974768 94984 4069752
400 3974768 94984 4069752
401 3974768 94984 4069752
402 3976348 94984 4071332
403 3976348 94984 4071332
404 3891056 180276 4071332
405 3890092 181240 4071332
406 3870932 200400 4071332
407 3870628 200704 4071332
408 3870420 200912 4071332
409 3869868 201464 4071332
410 3869352 201980 4071332
411 3872484 201980 4074464
412 3872484 201980 4074464
413 3872484 201980 4074464
